id	label	x	y	cluster	weight
275	275	-0.6691	0.2906	2	48
278	278	0.2727	-0.5024	3	38
281	281	0.7941	0.1631	5	1
283	283	1.2534	-0.2666	3	1
286	286	-0.1035	-0.4081	3	1
290	290	-0.8467	-0.1435	2	1
296	296	0.6613	-0.5555	3	3
297	297	-0.6598	-0.2288	2	2
299	299	0.9618	-0.3556	3	3
305	305	-0.8782	0.1764	2	1
111	111	1.2538	-0.2649	3	2
114	114	0.7806	-0.5093	3	2
124	124	-0.8384	-0.1012	2	16
130	130	-0.3785	-0.3221	4	1
132	132	0.7809	-0.2832	3	9
137	137	0.6899	-0.4242	3	1
140	140	0.3619	-0.5513	3	1
146	146	-0.9085	0.0008	2	12
150	150	-0.7975	-0.1819	2	1
154	154	-0.8394	-0.1286	2	1
167	167	-0.5262	0.502	2	3
169	169	1.2426	-0.2583	3	3
178	178	1.0316	-0.0605	5	13
181	181	-0.9211	-0.1799	2	16
184	184	-0.5163	-0.2826	4	2
189	189	0.9562	-0.359	3	1
191	191	0.3902	-0.1235	4	1
192	192	-0.6261	0.2958	2	3
193	193	-0.5506	0.4925	2	1
196	196	-0.8853	-0.1892	2	4
2	2	0.0174	-0.7186	3	3
5	5	0.3134	-0.008	4	17
14	14	0.0436	0.756	1	1
15	15	1.2375	-0.2718	3	1
17	17	-0.581	0.3992	2	1
20	20	0.875	-0.4801	3	2
27	27	0.8414	0.5416	5	1
32	32	0.0536	0.7325	1	6
45	45	-0.6529	-0.2548	2	1
48	48	0.6493	0.4479	5	3
57	57	-0.9149	-0.1604	2	3
70	70	0.648	0.4504	5	1
71	71	0.5051	-0.5238	3	1
80	80	-0.5564	0.4388	2	3
86	86	-0.6469	-0.1956	2	1
87	87	-0.1647	-0.1417	4	4
94	94	-0.806	-0.0075	2	9
97	97	0.3213	-0.4716	3	1
105	105	0.7054	-0.5382	3	1
6	6	0.6773	-0.5092	3	1
7	7	0.3382	-0.6328	3	11
11	11	-0.8493	-0.2022	2	1
