id	label	x	y	cluster	weight
939	939	0.3918	-0.4515	3	3
940	940	0.4022	-0.4354	3	2
941	941	-0.9277	0.0048	2	1
947	947	0.9795	-0.3519	3	1
951	951	-0.6485	0.2369	2	13
954	954	-0.8582	-0.0003	2	2
955	955	-0.36	-0.3247	4	1
956	956	-0.8583	-0.1173	2	3
957	957	0.7614	-0.3226	3	58
958	958	-0.0078	0.7722	1	2
959	959	0.4608	-0.5284	3	3
961	961	-0.6219	0.4531	2	6
965	965	-0.6862	-0.0828	2	1
968	968	1.2444	-0.2592	3	1
970	970	0.762	0.5478	5	2
975	975	-0.8271	0.0894	2	1
978	978	-0.2229	-0.1402	4	1
979	979	-0.8299	0.0066	2	2
981	981	0.6364	0.3591	5	7
983	983	0.7632	0.5457	5	3
991	991	-0.329	0.6902	1	2
796	796	-0.3196	-0.3064	4	32
799	799	0.9101	-0.5096	3	4
804	804	-0.0595	-0.4019	4	3
805	805	-0.7991	-0.1491	2	1
806	806	-0.2562	0.3861	5	1
808	808	-0.3507	-0.2894	4	4
811	811	1.2136	0.2409	5	3
812	812	0.5353	-0.1837	3	23
814	814	-0.5196	0.5567	2	2
816	816	0.5806	0.5367	5	2
818	818	-0.3518	-0.309	4	1
821	821	0.6773	-0.2575	3	1
825	825	-0.0195	0.7725	1	15
831	831	0.6761	0.6251	5	13
832	832	-0.9005	0.005	2	3
839	839	0.026	-0.3668	3	2
840	840	-0.1252	0.8056	1	2
848	848	-0.5852	0.4182	2	2
849	849	-0.7482	-0.0562	2	5
851	851	0.9884	-0.3177	3	6
852	852	0.7973	-0.3594	3	1
855	855	-0.6974	-0.1729	2	1
864	864	-0.7445	-0.1908	2	3
865	865	-0.7261	-0.2572	2	4
866	866	0.6408	-0.2559	3	3
875	875	-0.8015	-0.2029	2	1
878	878	-0.9102	-0.0011	2	9
900	900	-0.8952	0.1415	2	1
693	693	1.2555	-0.2649	3	2
704	704	-0.7904	0.1414	2	1
709	709	0.0219	-0.7221	3	2
712	712	-0.4367	-0.3601	2	3
716	716	-0.8878	-0.1377	2	1
721	721	-0.5097	0.5657	1	6
726	726	-0.0519	-0.2563	4	1
727	727	1.212	0.237	5	4
728	728	-1.0097	-0.1652	2	2
729	729	0.7793	-0.5082	3	1
731	731	-0.5405	-0.3357	2	1
733	733	-0.5587	-0.3147	2	8
734	734	-0.5142	-0.2721	2	2
736	736	-0.1982	-0.1545	4	5
738	738	-0.1791	0.8538	1	1
741	741	0.5241	-0.5319	3	1
746	746	-0.2074	0.8008	1	1
751	751	-0.2497	-0.1299	4	1
