id	label	x	y	cluster	weight
1172	1172	0.8754	-0.2726	3	1
1173	1173	-0.9054	-0.2271	2	1
1177	1177	-0.521	-0.3604	2	1
1183	1183	0.7848	-0.3948	3	1
1185	1185	0.6914	0.1807	3	6
995	995	0.7206	0.2861	5	2
996	996	-0.1502	0.8187	1	4
999	999	0.8011	-0.0731	3	1
1001	1001	0.0409	-0.5536	3	1
1008	1008	-0.6504	0.2417	2	1
1010	1010	-0.8567	-0.1989	2	1
1011	1011	-0.8096	0.2094	2	1
1012	1012	-0.9416	-0.076	2	1
1013	1013	-0.795	-0.198	2	4
1015	1015	-0.5515	0.5261	2	14
1019	1019	-0.4988	-0.2384	2	1
1022	1022	-0.6651	-0.1345	2	1
1025	1025	0.9468	-0.3913	3	14
1028	1028	0.7355	0.5974	5	1
1030	1030	-0.9821	-0.0933	2	1
1033	1033	0.9569	0.0914	5	1
1037	1037	-0.5842	-0.2257	4	1
1040	1040	0.5073	-0.4989	3	1
1045	1045	0.1878	0.6704	1	1
1055	1055	-0.1657	0.7697	1	1
1059	1059	-0.1773	0.8538	1	1
1066	1066	-0.8916	-0.1623	2	1
1073	1073	-0.5422	0.4795	2	1
1075	1075	0.0468	0.5952	2	2
1077	1077	-0.9695	-0.1437	2	23
1078	1078	-0.8653	-0.1417	2	1
1092	1092	0.2618	-0.5963	3	1
889	889	-0.8463	-0.137	2	1
891	891	0.3427	0.1417	4	6
896	896	-0.7991	-0.0804	2	1
902	902	0.0249	-0.7221	3	3
905	905	0.3088	0.051	4	3
906	906	0.6613	0.4119	5	1
907	907	0.2934	-0.6468	3	1
908	908	0.8372	0.2851	5	1
910	910	0.4973	-0.5607	3	6
911	911	-0.098	0.7602	1	8
917	917	-0.3702	0.6864	1	1
918	918	0.274	-0.6029	3	1
921	921	-0.7846	0.0547	2	4
923	923	-0.7293	0.2563	2	3
924	924	-0.9356	0.001	2	2
930	930	-0.8622	-0.1927	2	1
941	941	-0.9277	0.0048	2	1
942	942	-0.665	-0.0067	2	31
946	946	-0.5945	-0.2211	4	1
954	954	-0.8582	-0.0003	2	1
956	956	-0.8583	-0.1173	2	2
958	958	-0.0078	0.7722	1	1
959	959	0.4608	-0.5284	3	11
963	963	-0.8468	-0.1651	2	1
981	981	0.6364	0.3591	5	4
986	986	-0.8762	-0.1611	2	2
796	796	-0.3196	-0.3064	4	1
799	799	0.9101	-0.5096	3	1
800	800	-0.9721	-0.1067	2	1
804	804	-0.0595	-0.4019	4	3
