id	label	x	y	cluster	weight
2795	2795	0.8822	-0.4229	3	1
2797	2797	0.7253	-0.4462	5	18
2798	2798	1.2518	-0.2615	3	2
2800	2800	0.1708	0.52	5	79
2801	2801	-0.6266	-0.0208	2	21
2802	2802	-0.2075	0.8812	1	12
2803	2803	0.293	0.3947	5	16
2806	2806	0.5712	0.5068	3	167
2807	2807	0.7214	0.4109	5	4
2808	2808	-0.3025	0.8326	1	4
2810	2810	0.9011	0.5179	5	32
2811	2811	-0.5283	-0.3087	2	9
2814	2814	0.7204	-0.5638	3	1
2815	2815	-0.1843	0.8607	1	3
2816	2816	-0.2931	0.7437	1	4
2817	2817	0.7308	0.6183	5	1
2819	2819	-0.8658	-0.2394	2	4
2820	2820	0.703	0.4823	5	6
2821	2821	-0.5904	0.3528	2	154
2822	2822	-0.6241	-0.2124	4	206
2823	2823	0.5708	-0.3492	3	1
2828	2828	0.594	0.4978	5	68
2829	2829	-0.9001	0.1675	2	21
2830	2830	0.0065	0.7693	1	49
2832	2832	-0.8549	-0.2429	2	20
2834	2834	-0.3721	-0.4412	2	13
2835	2835	0.9669	-0.1047	3	1
2836	2836	0.1452	0.6332	1	3
2837	2837	0.7939	-0.3739	3	2
2841	2841	-0.8795	-0.1684	2	3
2844	2844	-0.9412	0.0584	2	1
2846	2846	0.5258	0.4499	5	9
2847	2847	-0.3524	-0.3176	4	3
2848	2848	0.6463	0.4961	5	35
2849	2849	-0.8343	-0.2444	2	267
2850	2850	0.9292	0.49	5	4
2851	2851	-0.6391	0.4538	2	17
2852	2852	-0.2268	0.9016	1	15
2854	2854	-0.9801	-0.0675	2	16
2855	2855	-0.0396	0.7626	1	88
2856	2856	-0.74	-0.3407	2	48
2857	2857	0.9065	-0.4219	3	2
2858	2858	-0.1243	0.8075	1	6
2859	2859	0.1525	-0.6087	3	13
2860	2860	-0.7268	0.1933	2	1
2861	2861	0.7395	0.5932	5	55
2863	2863	-0.1929	0.8152	1	2
2876	2876	0.1986	-0.397	4	4
2667	2667	-1.0176	-0.1676	2	26
2668	2668	0.3273	0.6017	5	4
2669	2669	0.7934	-0.3938	3	33
2670	2670	0.479	-0.3308	4	183
2671	2671	-0.261	0.8754	1	32
2680	2680	0.6368	0.5162	5	5
2681	2681	0.5948	-0.0858	4	23
2685	2685	-1.0311	-0.0736	2	51
2686	2686	0.8815	0.172	5	2
2687	2687	0.7029	-0.484	3	13
2688	2688	0.6387	-0.209	3	11
2689	2689	1.2566	-0.2634	3	52
2690	2690	-0.5832	-0.34	2	3
2693	2693	-0.5201	-0.3787	2	25
2694	2694	0.8202	0.47	5	55
2695	2695	-0.2709	-0.1912	4	2
2696	2696	0.5805	-0.5546	3	6
2698	2698	-0.9887	-0.0053	2	22
