label	sublabel	description	x	y	cluster	weight
"bodipy dye; pyrromethene; solid state dye laser; indacene; dipyrrin"	17135	"<table><tr><td>Micro-level field;</td><td>2635</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>chemistry-a european journal; chemical communications; journal of organic chemistry; dyes and pigments; organic letters</td></tr><tr><td>Terms;</td><td>bodipy dye; pyrromethene; solid state dye laser; indacene; dipyrrin</td></tr></table>"	0.2829	-0.6421	3	17135
"corrole; porphyrin array; hexaphyrin; meso; dipyrromethane"	16151	"<table><tr><td>Micro-level field;</td><td>1077</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of porphyrins and phthalocyanines; chemical communications; inorganic chemistry; chemistry-a european journal; journal of the american chemical society</td></tr><tr><td>Terms;</td><td>corrole; porphyrin array; hexaphyrin; meso; dipyrromethane</td></tr></table>"	0.3054	-0.6435	3	16151
"skutterudite; thermoelectric generator; pbte; bi2te3; alloy"	15673	"<table><tr><td>Micro-level field;</td><td>205</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of electronic materials; journal of applied physics; physical review b; journal of alloys and compounds; applied physics letters</td></tr><tr><td>Terms;</td><td>skutterudite; thermoelectric generator; pbte; bi2te3; alloy</td></tr></table>"	0.7913	-0.4968	3	15673
"wo3; tungsten oxide; nio thin film; nio; nio nanoparticle"	15659	"<table><tr><td>Micro-level field;</td><td>1457</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>thin solid films; solar energy materials and solar cells; applied surface science; electrochimica acta; materials letters</td></tr><tr><td>Terms;</td><td>wo3; tungsten oxide; nio thin film; nio; nio nanoparticle</td></tr></table>"	0.6762	-0.5359	3	15659
"dimensional photonic crystal; colloidal crystal; photonic band gap; photonic crystal waveguide; spontaneous emission"	15399	"<table><tr><td>Micro-level field;</td><td>184</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics express; applied physics letters; physical review b; optics letters</td></tr><tr><td>Terms;</td><td>dimensional photonic crystal; colloidal crystal; photonic band gap; photonic crystal waveguide; spontaneous emission</td></tr></table>"	0.8844	-0.3858	3	15399
"covalent organic framework; microporous polymer; triptycene"	13770	"<table><tr><td>Micro-level field;</td><td>2331</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>chemical communications; journal of the american chemical society; journal of materials chemistry a; angewandte chemie-international edition; acs applied materials & interfaces</td></tr><tr><td>Terms;</td><td>covalent organic framework; microporous polymer; triptycene</td></tr></table>"	0.3719	-0.6285	3	13770
"transport; fate; uptake; mouse; carbon nanotube"	13673	"<table><tr><td>Micro-level field;</td><td>268</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>environmental science & technology; nanotoxicology; science of the total environment; journal of nanoparticle research; environmental science-nano</td></tr><tr><td>Terms;</td><td>transport; fate; uptake; mouse; carbon nanotube</td></tr></table>"	0.0677	-0.3664	3	13673
"lcl filter; shunt active power filter; unified power quality conditioner; upqc; phase pwm rectifier"	13408	"<table><tr><td>Micro-level field;</td><td>337</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee industrial electronics society; ieee transactions on power electronics; ieee energy conversion congress and exposition; ieee transactions on industrial electronics; annual ieee applied power electronics conference and exposition (apec)</td></tr><tr><td>Terms;</td><td>lcl filter; shunt active power filter; unified power quality conditioner; upqc; phase pwm rectifier</td></tr></table>"	0.8804	0.2314	5	13408
"multilevel inverter; carrier; selective harmonic elimination; open end; level"	13102	"<table><tr><td>Micro-level field;</td><td>765</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee industrial electronics society; ieee transactions on power electronics; ieee transactions on industrial electronics; ieee energy conversion congress and exposition; annual ieee applied power electronics conference and exposition (apec)</td></tr><tr><td>Terms;</td><td>multilevel inverter; carrier; selective harmonic elimination; open end; level</td></tr></table>"	0.882	0.2287	5	13102
"block copolymer thin film; directed self assembly; polymer blend; spinodal decomposition; thin films"	12627	"<table><tr><td>Micro-level field;</td><td>599</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>macromolecules; journal of chemical physics; polymer; soft matter; proceedings of spie</td></tr><tr><td>Terms;</td><td>block copolymer thin film; directed self assembly; polymer blend; spinodal decomposition; thin films</td></tr></table>"	0.5223	-0.4957	3	12627
"structural phase transition; seo4; ferroelectric; nh4; molecular motion"	12589	"<table><tr><td>Micro-level field;</td><td>1324</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ferroelectrics; journal of molecular structure; physics of the solid state; journal of physics-condensed matter; physical review b</td></tr><tr><td>Terms;</td><td>structural phase transition; seo4; ferroelectric; nh4; molecular motion</td></tr></table>"	0.631	-0.6005	3	12589
"dielectric metasurface; asymmetric transmission; circular dichroism; huygens metasurface; silicon nanoparticle"	12565	"<table><tr><td>Micro-level field;</td><td>1616</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>optics express; scientific reports; acs photonics; proceedings of spie; applied physics letters</td></tr><tr><td>Terms;</td><td>dielectric metasurface; asymmetric transmission; circular dichroism; huygens metasurface; silicon nanoparticle</td></tr></table>"	0.9327	-0.3289	3	12565
"sns thin film; sns; bi2s3; bi2s3 nanorod; bismuth sulfide"	12382	"<table><tr><td>Micro-level field;</td><td>2670</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>materials letters; journal of alloys and compounds; thin solid films; journal of materials science-materials in electronics; materials chemistry and physics</td></tr><tr><td>Terms;</td><td>sns thin film; sns; bi2s3; bi2s3 nanorod; bismuth sulfide</td></tr></table>"	0.7129	-0.5513	3	12382
"solid state nmr spectroscopy; residual dipolar coupling; resonance assignment; solution structure; magic angle"	12351	"<table><tr><td>Micro-level field;</td><td>451</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of magnetic resonance; journal of biomolecular nmr; journal of the american chemical society; magnetic resonance in chemistry; solid state nuclear magnetic resonance</td></tr><tr><td>Terms;</td><td>solid state nmr spectroscopy; residual dipolar coupling; resonance assignment; solution structure; magic angle</td></tr></table>"	-0.1433	-0.4869	3	12351
"root; metal surface; quantum; stm; reconstruction"	12252	"<table><tr><td>Micro-level field;</td><td>44</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>surface science; physical review b; journal of physical chemistry c; journal of chemical physics; physical review letters</td></tr><tr><td>Terms;</td><td>root; metal surface; quantum; stm; reconstruction</td></tr></table>"	0.6434	-0.5326	3	12252
"high order harmonic generation; intense laser field; threshold ionization; attosecond pulse; molecule"	12179	"<table><tr><td>Micro-level field;</td><td>651</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review a; journal of physics b-atomic molecular and optical physics; physical review letters; optics express; journal of physics conference series</td></tr><tr><td>Terms;</td><td>high order harmonic generation; intense laser field; threshold ionization; attosecond pulse; molecule</td></tr></table>"	0.9494	-0.4016	3	12179
"circularly polarized luminescence; helicene; 22paracyclophane; corannulene; cycloparaphenylene"	11991	"<table><tr><td>Micro-level field;</td><td>2463</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>angewandte chemie-international edition; chemistry-a european journal; journal of organic chemistry; journal of the american chemical society; organic letters</td></tr><tr><td>Terms;</td><td>circularly polarized luminescence; helicene; 22paracyclophane; corannulene; cycloparaphenylene</td></tr></table>"	0.3241	-0.6695	3	11991
"pv t; photovoltaic thermal system; flat plate solar collector; solar air heater; compound parabolic concentrator"	11397	"<table><tr><td>Micro-level field;</td><td>1743</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>solar energy; renewable energy; energy procedia; energy conversion and management; applied energy</td></tr><tr><td>Terms;</td><td>pv t; photovoltaic thermal system; flat plate solar collector; solar air heater; compound parabolic concentrator</td></tr></table>"	0.6957	-0.2031	3	11397
"direct electrochemistry; biofuel cell; glucose biosensor; hemoglobin; amperometric biosensor"	11325	"<table><tr><td>Micro-level field;</td><td>227</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>biosensors & bioelectronics; sensors and actuators b-chemical; electroanalysis; electrochimica acta; journal of electroanalytical chemistry</td></tr><tr><td>Terms;</td><td>direct electrochemistry; biofuel cell; glucose biosensor; hemoglobin; amperometric biosensor</td></tr></table>"	0.2765	-0.5213	3	11325
"cationic polymerization; polymersome; reversible addition fragmentation chain transfer polymerization; raft; set lrp"	11161	"<table><tr><td>Micro-level field;</td><td>230</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>macromolecules; journal of polymer science part a-polymer chemistry; polymer chemistry; polymer; macromolecular rapid communications</td></tr><tr><td>Terms;</td><td>cationic polymerization; polymersome; reversible addition fragmentation chain transfer polymerization; raft; set lrp</td></tr></table>"	0.3536	-0.5382	3	11161
"topological insulator; weyl semimetal; majorana; bi2se3"	11008	"<table><tr><td>Micro-level field;</td><td>438</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review b; physical review letters; scientific reports; journal of physics-condensed matter; applied physics letters</td></tr><tr><td>Terms;</td><td>topological insulator; weyl semimetal; majorana; bi2se3</td></tr></table>"	0.8826	-0.4871	3	11008
"magnetic property; porous alumina; aluminium; anodization; aao template"	10842	"<table><tr><td>Micro-level field;</td><td>1580</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>nanotechnology; journal of applied physics; journal of magnetism and magnetic materials; electrochimica acta; journal of the electrochemical society</td></tr><tr><td>Terms;</td><td>magnetic property; porous alumina; aluminium; anodization; aao template</td></tr></table>"	0.7097	-0.5064	3	10842
"emulsion; high internal phase emulsion; liquid marble; foam; janus particle"	10579	"<table><tr><td>Micro-level field;</td><td>1703</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>langmuir; soft matter; journal of colloid and interface science; colloids and surfaces a-physicochemical and engineering aspects; journal of chemical physics</td></tr><tr><td>Terms;</td><td>emulsion; high internal phase emulsion; liquid marble; foam; janus particle</td></tr></table>"	0.4932	-0.4658	3	10579
"triazole; click chemistry; click reaction; copper; dipolar cycloaddition"	10255	"<table><tr><td>Micro-level field;</td><td>1316</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>chemical communications; angewandte chemie-international edition; journal of the american chemical society; tetrahedron letters; organic letters</td></tr><tr><td>Terms;</td><td>triazole; click chemistry; click reaction; copper; dipolar cycloaddition</td></tr></table>"	-0.0008	-0.6803	3	10255
"boron nitride nanotube; cubic boron nitride"	10112	"<table><tr><td>Micro-level field;</td><td>1462</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review b; diamond and related materials; journal of physical chemistry c; applied physics letters; applied surface science</td></tr><tr><td>Terms;</td><td>boron nitride nanotube; cubic boron nitride</td></tr></table>"	0.6979	-0.4991	3	10112
